accelerometer_mean,accelerometer_min,accelerometer_max,accelerometer_std,gyroscope_mean,gyroscope_min,gyroscope_max,gyroscope_std,sound_mean,sound_min,sound_max,sound_std,target
9.63954825,9.56785423,9.68544898,0.33164637,0.2463,0.576991,0.72988955,0.17163528,89.69794946,89.69794946,89.69794946,0.186592981,Bus
9.852679232,9.75585719,9.91493322,0.427193,0.2596638,0.145311,0.124853585,0.3432,89.7537947,89.7537947,89.7537947,1.2319914,Bus
9.8967678,8.327897732,11.2856418,0.414236439,0.2168588,0.13954494,0.279653548,0.5722417,7.42276167,7.42276167,7.42276167,1.489493188,Bus
1.91864899,3.66813772,21.293792,6.385475958,1.69732927,0.35789936,4.29447,0.9747921,89.75972662,89.75972662,89.75972662,0.3124359,Walking
9.7531459,8.742491974,1.71359793,0.32718591,0.1948271,0.31323,0.6317476,0.714344,,,,,Train
1.3861237,8.9613769,13.339191,1.591557755,0.8389475,0.179499934,2.3983212,0.54576536,89.8118974,89.8118974,89.8118974,0.13135823,Walking
9.56918459,8.85615871,1.433244,0.311957218,0.421263,0.8747346,0.118264941,0.251562,89.75238174,89.75238174,89.75238174,0.37445572,Train
9.795582668,9.479824913,9.922875333,0.8114255,0.12996869,0.9384291,0.19623897,0.453448,54.28659519,54.28659519,54.28659519,1.487858667,Still
1.4759953,7.96661895,13.5899289,0.88715189,,,,,66.9355233,66.9355233,66.9355233,6.67876655,Walking
9.899515281,8.1356819,11.438187,0.72649226,0.2714134,0.789855,0.478629,0.1189816,,,,,Car
9.678585938,9.46519221,9.85881216,0.117328151,0.8775178,0.3737313,0.2494553,0.4572732,89.71471238,89.71471238,89.71471238,0.764274,Train
1.4964143,7.4416965,16.15992939,2.319322956,1.85172156,0.21987973,4.787761669,1.1827712,8.1779623,8.1779623,8.1779623,,Walking
1.13732894,9.99566161,1.283274,0.1414343,0.18953391,0.49779,0.5846414,0.15432,89.76593668,89.76593668,89.76593668,0.8189536,Train
9.445714923,8.591678549,1.22179653,0.42445566,0.21926569,0.2459885,0.667798,0.1424175,89.7464448,89.7464448,89.7464448,0.2989366,Train
9.38727135,9.1748565,9.528786413,0.98738491,0.12259696,0.464126,0.1852937,0.732567,71.6617733,71.6617733,71.6617733,0.149747512,Bus
9.776795847,9.354656347,1.2164415,0.193254336,0.2291617,0.23824,0.55822296,0.14619357,,,,,Bus
1.8456229,6.152664149,16.1959683,2.877191595,,,,,,,,,Walking
12.5459765,2.6393868,48.214814,8.1168253,2.237858454,0.51835163,4.838273564,0.832538383,,,,,Walking
9.983587722,8.197342,1.82474,0.64286748,0.21377887,0.1454954,0.372878,0.755226,89.7629136,89.7629136,89.7629136,0.4991184,Car
9.996776768,9.966471925,1.1923427,0.1637287,0.649133,0.1974525,0.1236268,0.328111,77.18383479,59.43479182,89.63315145,15.78133567,Still
1.21485317,9.17161189,14.69934667,0.778159339,,,,,59.34159468,59.34159468,59.34159468,4.548825439,Walking
9.78115992,9.568275273,1.2257231,0.76273728,0.18325957,0.18325957,0.18325957,0.63649,77.8641356,77.8641356,77.8641356,0.352419925,Bus
1.2341863,5.58625465,14.911269,2.793413514,1.372881216,0.259873281,2.71157451,0.648614268,89.73767331,89.73767331,89.73767331,0.27735,Walking
9.8287645,9.798163175,9.83724463,0.1958964,0.617353,0.13672,0.15511165,0.338388,88.6166527,88.6166527,88.6166527,,Still
9.714858864,7.22327888,12.7648776,0.92496975,0.6834493,0.54569111,0.76823442,0.11841266,82.8164911,79.25212146,85.362645,3.16685498,Bus
13.34885871,1.9677294,61.1953671,8.732748846,2.429881497,0.56616746,6.135545,1.12438621,,,,,Walking
9.434296915,7.6188436,1.75269111,0.522481435,,,,,5.2118524,5.2118524,5.2118524,4.829448176,Still
9.79415416,6.71162667,11.72794,0.75622642,0.343281684,0.82117,1.711347,0.485395275,57.2934253,43.46372537,83.385512,22.82414767,Still
9.595988975,9.55961726,9.6562121,0.21455358,0.1698468,0.2986866,0.638643,0.16772457,85.2476784,85.2476784,85.2476784,0.186592981,Bus
9.82372637,9.746446796,9.854464654,0.17868969,0.797451,0.1727788,0.21934,0.935798,5.6558758,5.6558758,5.6558758,0.65866448,Still
9.45463369,9.88534117,9.752976626,0.22769781,0.256862,0.6732447,0.55379346,0.13878755,89.75746732,89.75746732,89.75746732,0.18753759,Train
9.77685388,9.574811631,9.877333752,0.8614275,0.96378,0.2736859,0.1546685,0.326897,89.4125155,89.4125155,89.4125155,,Train
1.19372229,1.17427341,1.21544483,0.1426881,0.752967,0.13954,0.13915263,0.3952434,67.2947711,67.2947711,67.2947711,1.13529554,Still
9.6137232,9.48837258,9.769468925,0.95295213,0.5251829,0.11764368,0.131312544,0.27649797,89.74616198,89.74616198,89.74616198,0.379478,Bus
9.84745868,9.613671775,9.938639,0.4226342,,,,,48.23239412,48.23239412,48.23239412,4.829448176,Still
1.2943254,9.553132374,1.563489,0.35797393,0.23862465,0.4414673,1.385559184,0.339214229,89.83311587,89.83311587,89.83311587,26.5721357,Train
9.75542769,6.67562588,12.161297,1.13354844,,,,,75.14943896,75.14943896,75.14943896,2.9719698,Train
9.56664997,9.25642135,9.971744762,0.23887442,0.16733661,0.5839599,0.423219,0.9987244,89.75887945,89.75887945,89.75887945,0.5398371,Bus
9.826285826,9.834362,9.8588516,0.16381716,0.169486,,0.3195794,0.649838,44.29687696,44.29687696,44.29687696,0.49571731,Still
9.81977239,9.47432278,1.8386823,0.9994524,0.4761987,0.19471179,0.75766995,0.3987153,46.5675927,46.5675927,46.5675927,1.487858667,Still
9.99437234,9.97758479,1.81714,0.9411631,0.5973527,0.1521218,0.161785,0.3328174,88.3311462,88.3311462,88.3311462,15.78133567,Still
1.218521,9.737231464,1.87275278,0.28966279,0.2783827,0.8566434,0.15126534,0.22684421,84.719677,84.55259299,84.88554242,0.23543796,Car
1.14131,9.38598925,1.443888,0.17966828,,,,,64.568717,64.568717,64.568717,0.43591313,Walking
1.2884,6.987287129,14.526549,1.847494,1.8682699,0.4665273,1.58923474,2.13389742,75.842954,75.842954,75.842954,1.732834414,Train
11.359745,3.626318,22.3242475,4.847868229,2.396841194,0.663169,4.885375445,1.11359548,,,,,Walking
1.659743,1.3468934,1.12885682,0.25989829,0.2717866,0.422861,0.8327522,0.19943639,73.2759244,73.2759244,73.2759244,0.13944186,Still
9.922572875,7.75897766,12.62474564,0.5929945,0.134727143,0.6566731,0.4866853,0.93985832,,,,,Bus
9.6241189,9.22281742,1.291268,0.33359825,0.3671925,0.623135,0.99752427,0.22264287,89.75548995,89.75548995,89.75548995,0.11975926,Car
1.6455224,5.51726375,15.45274317,3.54812211,,,,,,,,,Walking
11.728642,7.67878438,18.42458,3.37981573,1.339118299,0.4293139,3.19639,0.9262131,89.7732931,89.7732931,89.7732931,0.36932486,Walking
1.7442112,9.51422894,1.573682,0.29243475,0.42195525,0.683815,0.9167581,0.21624826,89.7549249,89.7549249,89.7549249,0.398977,Train
9.75576555,9.662572,9.763927953,0.3336781,0.846616,0.211699,0.17662353,0.4383449,68.33613744,68.33613744,68.33613744,2.454332466,Train
1.326892,1.326892,1.326892,0.8797854,0.71922334,0.219484,0.16737381,0.43293198,89.7794749,89.7794749,89.7794749,0.2447749,Walking
9.94819317,9.93492636,9.97523657,0.1155188,0.6263,0.1911251,0.1164366,0.26596,84.6847761,84.6847761,84.6847761,1.65337234,Still
1.38815642,7.114991129,15.16452391,2.4123734,1.29777429,0.198653181,2.74197149,0.663182138,89.7732931,89.7732931,89.7732931,0.36932486,Walking
9.96544582,6.74829883,13.5998916,2.389467296,1.436963147,0.54473926,3.17712574,0.734812758,89.78763697,89.78763697,89.78763697,,Walking
9.77444252,9.84165171,1.62682961,0.363276855,0.342546465,0.331782496,0.35331433,0.1522255,76.76438444,76.76438444,76.76438444,3.3919197,Car
9.65174417,9.499886494,9.819326796,0.98531817,0.593811,0.196284,0.16913751,0.3127536,89.74616198,89.74616198,89.74616198,0.379478,Bus
11.589119,6.72124256,15.4613218,2.289369499,2.12458875,0.35563248,4.72128529,1.22624947,8.1779623,8.1779623,8.1779623,,Walking
9.31519459,9.16156525,9.46668792,0.9867881,,,,,58.7535784,58.7535784,58.7535784,1.6611253,Car
9.799371728,8.51992479,1.687649,0.69313558,0.17495779,0.3819115,0.29287259,0.65912667,77.84745815,77.84745815,77.84745815,0.498441,Car
9.9262325,9.83113414,1.1535986,0.1133441,0.913841,0.131973,0.27663129,0.5578274,89.7773232,89.7773232,89.7773232,,Car
1.4487871,6.5694961,15.8277224,3.1442731,0.91312346,0.2576163,2.74978243,0.6779883,89.725678,89.74488,89.7467276,0.2986795,Walking
9.831355746,9.816834291,9.865245275,0.12113318,0.3665192,0.3665192,0.3665192,0.1367,,,,,Still
9.279694596,8.841599743,9.947551662,0.329315245,0.93371922,0.1683477,0.297364,0.85937,78.16442,78.16442,78.16442,0.149747512,Bus
9.953777897,7.568552196,11.4329342,0.82215693,0.82967241,0.29922367,0.2542756,0.6478521,,,,,Car
9.931562439,8.872289766,1.473393,0.2586542,,,,,69.759877,69.759877,69.759877,,Train
1.56756,9.14298966,1.9978171,0.55282548,0.29425295,0.6341895,0.61364637,0.13858553,89.7758717,89.7758717,89.7758717,0.39874525,Car
9.995511969,9.5542487,1.36472,0.231934499,0.2264469,0.1935149,0.29173469,0.32177,73.2169241,72.6673489,73.76483592,0.7764512,Car
9.833139281,9.816993115,9.865194142,0.9397437,0.342979,0.2731872,0.3665192,0.538852,,,,,Still
9.6652791,9.5116278,9.865741835,0.1212514,0.166838973,0.11766239,0.8949297,0.177334441,89.76311448,89.76311448,89.76311448,0.57993,Bus
9.787299497,7.59134568,11.957561,0.84962397,0.1393832,0.536328,0.15424456,0.71135825,8.9983871,8.9983871,8.9983871,1.25992727,Bus
9.37131513,7.816872581,1.2599366,0.632227599,0.1151788,0.3336515,0.35672619,0.7417788,86.7794832,86.7794832,86.7794832,,Bus
1.2155882,8.133348116,17.4765833,1.438322,2.179689763,0.1221731,6.374234953,3.6217229,73.1197796,73.1197796,73.1197796,14.229562,Car
1.5121899,8.9868285,1.8654321,0.4635898,0.81914389,0.23969542,0.33987,0.69388467,89.77214229,89.77214229,89.77214229,0.41823,Train
1.1724879,1.156372,1.19234427,0.1166638,0.811641,0.1675551,0.2973357,0.4979714,84.74534379,84.74534379,84.74534379,1.981853289,Train
9.843619369,9.8865297,9.869922,0.17112394,0.1928163,0.165265,0.384866,0.719759,,,,,Still
1.976338,4.92386663,2.9711979,3.68869531,,,,,71.13328524,71.13328524,71.13328524,4.33586696,Walking
9.85412319,9.766974711,9.9171342,0.26447157,,,,,41.7981223,41.7981223,41.7981223,0.81151788,Still
9.7379192,8.484175229,11.3332479,0.491871641,,,,,65.93768951,65.93768951,65.93768951,0.415176896,Train
9.83119497,8.978217338,1.81863,0.4375131,0.2981253,0.911623,0.52974823,0.11547761,83.338748,83.338748,83.338748,1.2633475,Car
1.1693591,1.13697993,1.19994157,0.2122786,0.7482255,0.2417928,0.13798485,0.3186399,89.73569143,89.73569143,89.73569143,0.3197528,Train
9.793211667,9.512631,1.41666513,0.37293323,0.3374924,0.19351491,0.39256116,0.958369,78.1428562,78.1428562,78.1428562,1.26888133,Car
1.82798856,5.231352364,21.592156,5.3959155,1.999144,0.27525925,2.935355745,0.713226,89.74729318,89.74729318,89.74729318,0.36932486,Walking
9.75579341,7.955384543,11.148478,0.64164676,0.679945,0.3662433,0.14678157,0.22824373,84.74282855,84.74282855,84.74282855,2.6955669,Car
1.8542313,1.76327596,1.9451329,0.12859427,0.292258849,0.2164678,0.358748955,0.4346874,89.78144242,89.78144242,89.78144242,0.19147179,Bus
1.75745,9.947481147,1.2417699,0.4877791,,,,,28.62727528,28.62727528,28.62727528,7.48174252,Still
9.923956984,9.785982554,1.37766,0.8165164,0.859845,0.149318,0.31539652,0.727624,86.2981946,83.13582736,89.4639157,4.472142239,Car
1.7113281,4.14895951,27.21855813,6.42141567,1.487823558,0.13292812,3.964672718,1.2697949,89.77834348,89.77834348,89.77834348,0.11399913,Walking
9.594816188,9.477614882,9.872219893,0.16377594,0.3472925,0.469356,0.213731,0.4447812,89.78594798,89.78594798,89.78594798,0.14161619,Bus
9.883719,8.931395785,1.56474392,0.36296326,0.24612128,0.24612128,0.24612128,0.123659486,87.61977313,87.61977313,87.61977313,0.463743819,Train
1.965634,7.747352728,13.6253931,0.8381364,,,,,78.87737947,74.8345968,82.9269925,5.718117679,Bus
9.8784431,9.718128994,1.77295,0.558582,0.2349183,0.165265,0.113384375,0.25416239,,,,,Bus
9.884152748,9.52174112,1.411349,0.82192993,0.75226898,,0.487557236,0.1143561,,,,,Bus
1.186383,1.8945956,1.32847353,0.83275613,0.7676182,0.2151922,0.2111512,0.425214,89.74446491,89.74446491,89.74446491,1.676496276,Train
9.88981559,9.348647989,1.19374922,0.1547184,0.23757,0.14711583,0.2954972,0.793159,68.15121699,68.15121699,68.15121699,0.2984229,Train
1.1646642,9.743261195,1.33755367,0.1756395,0.2911564,0.54295,0.41299,0.1255893,8.156255,8.156255,8.156255,1.597227664,Train
9.734533,9.699324666,9.762172725,0.13131834,0.845431,0.2443461,0.19317255,0.9463457,51.5727842,51.5727842,51.5727842,0.824273999,Still
9.88829525,8.2362836,12.71986,0.69399431,0.45656435,0.3869751,0.532518948,0.1741624,77.87634448,77.87634448,77.87634448,1.25992727,Bus
1.941487,4.78227323,17.2599584,3.21315966,2.731311241,2.161935197,3.3687285,0.85219323,65.716579,65.716579,65.716579,,Walking
1.18574121,1.841143,1.3277299,0.78862973,0.355672,0.4875679,0.1658296,0.25649749,89.76847587,89.76847587,89.76847587,0.55573,Train
9.682852413,9.118942993,1.234545,0.377674713,0.24921294,0.353383,0.54338929,0.14812175,78.25294212,78.25294212,78.25294212,0.318176717,Train
9.7272221,9.681792379,9.72574169,0.9643914,0.2149397,0.1727788,0.2992616,0.73249,76.4224648,76.4224648,76.4224648,2.5715583,Still
9.35846816,7.275177358,11.44163627,2.946131353,0.971524816,0.112788249,2.5694277,0.46818566,89.77834348,89.77834348,89.77834348,0.37869722,Walking
12.2924737,6.673597591,19.613237,2.939753,1.328818948,0.273395853,2.88225563,0.75669557,73.7228938,73.7228938,73.7228938,,Walking
11.95934,5.33361926,13.724662,3.166886492,0.57878574,0.65998433,1.245443226,0.321726795,81.37558726,81.37558726,81.37558726,2.9993962,Walking
9.5555523,9.47395949,9.669113619,0.33921493,,,,,43.167275,43.167275,43.167275,1.543535889,Still
11.117528,8.9229464,12.93562591,2.1347456,0.677877382,0.24984173,1.7256685,0.289414876,84.1311288,84.1311288,84.1311288,,Walking
9.711242,5.25513422,11.5752543,2.72738353,0.583942252,0.1644632,1.272797733,0.329151757,84.1295124,84.1295124,84.1295124,,Walking
9.671652714,8.548944174,11.3565932,0.78119166,0.14442766,0.21653738,0.33363418,0.7922442,89.742382,89.742382,89.742382,0.57993,Bus
1.164128,1.12678878,1.216223,0.23218931,0.4528797,0.2188613,0.26584937,0.6241335,51.776653,51.776653,51.776653,1.13529554,Still
9.883253763,9.29292898,1.34537597,0.122635135,,,,,58.2465848,44.867697,71.188556,18.61656239,Still
9.692738771,9.21119889,1.249326,0.226812625,,,,,7.733497,7.733497,7.733497,0.289731158,Car
9.815623,9.4845732,1.1574821,0.27775772,0.2479935,0.2479935,0.2479935,0.793159,71.5919921,71.5919921,71.5919921,0.2984229,Train
9.82223144,9.395354772,1.211891,0.213785144,,,,,82.6297111,82.58864148,82.669574,0.57176127,Car
1.1699919,9.71297525,1.498821,0.26592875,0.318379,0.672629,0.8183858,0.18579833,89.77157833,89.77157833,89.77157833,0.288217,Train
9.95442259,9.226716423,1.44938217,0.386212632,0.2877462,0.66373,0.6362851,0.15544839,89.8165813,89.8165813,89.8165813,0.89367117,Car
8.721558721,4.35946566,12.13894428,3.2775413,0.512881956,0.26178399,1.284684,0.34813719,76.85842242,76.85842242,76.85842242,,Walking
9.995742449,5.596233169,15.681237,2.86319279,0.469561129,0.55969746,1.63188492,0.3473755,87.297214,87.297214,87.297214,1.2319914,Bus
1.125365,5.853266763,12.7841311,2.726934367,0.6644757,0.59937148,1.259852976,0.35196731,84.867697,84.867697,84.867697,1.487619157,Walking
9.781769748,9.68681591,9.923369263,0.43843865,0.13762153,0.1294515,0.1643672,0.2339669,62.77169885,58.8322865,66.7131695,5.574868,Still
9.866839976,7.97893521,11.2746654,1.2721652,0.23672248,0.5725639,0.38176337,0.985314,89.7831566,89.7831566,89.7831566,0.37973,Bus
9.486613589,8.689689479,9.73251669,0.26938362,0.1353897,0.18573964,0.374146691,0.8775343,89.288345,89.288345,89.288345,0.18215291,Bus
9.63481153,9.28981,9.85775876,0.18822463,0.1167397,0.24771,0.2291389,0.697281,89.76254992,89.76254992,89.76254992,0.764274,Train
9.81298699,9.77531911,9.856457987,0.16867527,0.1582767,,0.3368662,0.725558,,,,,Still
9.731426,9.38531881,1.1339375,0.146327468,,,,,78.9535748,78.9535748,78.9535748,3.595441823,Car
9.8768639,9.24512619,11.4711463,0.472179,0.15753168,0.6973183,1.8568129,0.27543859,89.88561,89.88561,89.88561,0.1171437,Bus
1.117176,9.44475916,11.438245,0.252447528,0.235626799,0.9163751,0.941267699,0.175332345,,,,,Bus
9.2371876,8.258786838,9.992535134,0.654439869,0.875912,0.46275722,0.16844869,0.54854362,78.6615447,78.55561699,78.76739195,0.149747512,Bus
9.8323952,9.798945412,9.867313,0.1976833,0.1476568,,0.353383,0.1211997,45.9776153,45.9776153,45.9776153,1.9124936,Still
9.821648827,6.34795374,13.22616486,1.9112828,0.226972717,0.3373917,0.85216388,0.18788997,89.76452569,89.76452569,89.76452569,,Bus
9.5836247,8.445478748,1.89887687,0.488173731,,,,,67.3768914,67.3768914,67.3768914,1.16199927,Train
9.857131116,9.323957337,1.59186141,0.28438521,0.65388137,0.211699,0.15714945,0.5745241,69.72577522,69.72577522,69.72577522,3.65398291,Train
9.63792424,8.935315912,1.44133524,0.43262437,0.43338658,0.111287895,0.977892974,0.252997554,,,,,Walking
9.839171692,9.51688494,1.3492546,0.148921396,0.2731872,0.2731872,0.2731872,0.44734416,66.259991,66.259991,66.259991,9.768253198,Still
9.812173483,9.774346941,9.848451537,0.15947362,0.1584545,,0.353383,0.693224,,,,,Still
9.88721574,8.21372844,11.25239491,0.551985422,0.73851445,0.737272,0.73982818,0.18579,82.3245857,81.436942,82.64134963,0.62333545,Bus
1.17914625,1.1173672,1.2385226,0.24999414,,,,,58.773945,58.773945,58.773945,1.6611253,Car
9.849682316,8.8559263,11.9596499,0.427288591,0.88442591,0.1816233,0.162292536,0.72131381,73.8645895,7.3213845,77.6973965,5.4199362,Car
9.82717116,7.982227271,1.6951194,0.698278729,0.2827444,0.254624,0.6925167,0.125191,,,,,Car
1.6473158,1.172324,1.9656858,0.334541,0.56468647,0.21667846,0.16141457,0.2666798,8.72379178,8.72379178,8.72379178,,Walking
9.38147785,7.327997118,9.7513846,0.684614887,0.1324387,0.17211515,0.525841937,0.9264184,89.76254992,89.76254992,89.76254992,0.186592981,Bus
9.79314412,9.58164314,1.722337,0.12113397,0.2932733,0.13889349,0.4138113,0.8244985,67.9483785,67.9483785,67.9483785,0.12396355,Car
9.622158827,9.58538577,9.643739762,0.221594,0.23393916,0.29176,0.6652839,0.15941564,89.74135275,89.74135275,89.74135275,0.979997,Bus
9.99624729,9.72643247,1.22975872,0.16114982,0.32618148,0.6474799,0.9466345,0.221699,89.77945952,89.7656545,89.79326455,0.19523255,Train
9.68665333,8.751975413,1.78293136,0.47216135,0.6479782,0.6479782,0.6479782,0.1522255,77.699683,77.699683,77.699683,3.3919197,Car
1.1992649,3.58365954,12.3929779,3.317568448,0.66661419,0.199281777,1.443242365,0.32112113,8.48396464,8.48396464,8.48396464,,Walking
1.22239744,9.985918677,1.644959,0.248442185,0.37984158,0.6877479,1.292152418,0.32388411,89.8422786,89.8422786,89.8422786,0.2955571,Walking
9.955753633,8.75233948,12.83346552,1.198365571,1.5693818,0.35229297,3.28569418,0.64259691,89.6486983,89.6486983,89.6486983,0.13135823,Walking
9.94534223,9.91736193,9.99725165,0.23473421,,,,,67.1625571,67.1625571,67.1625571,0.92894226,Walking
9.49796778,8.689829,1.3188478,0.55155974,0.142517265,0.43457483,0.33771552,0.85274,89.78993,89.74191868,89.81826317,0.5398371,Bus
9.947862113,9.92939644,9.96251663,0.943855,0.5938823,0.1553851,0.1524257,0.365563,88.97536274,88.97536274,88.97536274,4.271333189,Still
12.3423382,3.275525896,22.25315159,4.498429651,2.485645,1.382884788,3.48345984,0.77441927,,,,,Walking
9.54489324,4.6329735,15.66341978,3.399859952,0.63259221,0.63259221,0.63259221,0.59431145,82.13197626,82.13197626,82.13197626,,Car
9.56476215,9.494578717,9.645225117,0.4376488,0.15986211,0.2923681,0.58314394,0.12997677,86.7794832,86.7794832,86.7794832,,Bus
9.816618574,9.779612693,9.84897194,0.16696414,0.1594729,0.165265,0.269354,0.5847,49.1273266,49.1273266,49.1273266,1.848711977,Still
13.21793719,2.2224657,43.514995,8.82847579,2.47364163,0.279377666,4.633556438,1.2247264,,,,,Walking
9.81776684,9.769314789,9.85482184,0.1769549,0.178811,,0.3368662,0.748532,,,,,Still
9.84651411,9.77163249,1.5291169,0.313157662,0.9146648,0.43298238,0.21212222,0.4915483,89.59611135,89.59611135,89.59611135,0.32655776,Train
9.898633488,8.931655531,11.7323726,0.413791384,0.4927116,0.1355863,0.186451714,0.5384978,82.95385199,81.91314881,83.99455518,1.471776558,Car
9.816696281,9.777662518,9.85442276,0.1644716,0.15961,,0.3195794,0.82886,,,,,Still
9.62416321,9.9327975,1.2441247,0.2514551,0.151151321,0.68597959,0.298827347,0.54584725,89.75732568,89.75464236,89.76899,0.379478,Bus
9.9824259,9.6819895,1.27428891,0.165397,0.13899768,0.37768,0.2992729,0.6988844,85.4131599,85.4131599,85.4131599,0.78233577,Car
9.81412938,9.76561868,9.98539446,0.322481,0.3863451,0.3863451,0.3863451,0.418131,52.74979459,52.74979459,52.74979459,0.65866448,Still
1.85176443,7.6616646,13.64364636,2.57172385,0.633997494,0.156827326,1.84233882,0.33145536,8.7966175,8.7966175,8.7966175,1.49543199,Walking
1.9261662,7.289184447,16.73394986,2.61893862,1.986169127,0.26891993,5.53584339,1.194949256,83.54553423,83.54553423,83.54553423,1.8958172,Walking
9.8542731,9.7149269,1.76581472,0.2935264,0.4548383,0.4548383,0.4548383,0.32761,76.26457225,74.1326492,77.73432548,1.889939196,Bus
9.74679946,5.74619219,11.39825553,0.995266899,0.8276395,0.2546232,2.7633492,0.7549429,86.3242137,86.3242137,86.3242137,3.26263659,Train
9.97652621,9.392841266,1.611743,0.3161416,0.69735319,0.2682248,0.11362939,0.21178122,89.57536892,89.57536892,89.57536892,0.286755,Train
9.853849698,9.47134126,1.2964156,0.24998241,0.134258,0.13882463,1.468787767,0.26949556,83.95718463,83.95718463,83.95718463,0.19413138,Car
11.25286928,5.935999238,17.16527618,3.55167546,1.11984883,0.22154172,2.661969772,0.63163188,89.74559515,89.7416978,89.751252,0.6399846,Walking
1.4217896,8.78185111,12.73597266,1.493938995,1.1729334,0.29677115,2.16194124,0.51817259,87.537921,87.537921,87.537921,0.224656749,Walking
9.95917159,9.3743814,1.76873341,0.494452897,0.81966816,0.13239583,0.26647191,0.67681666,89.782574,89.782574,89.782574,0.25711921,Car
9.79321741,9.36857662,1.1187426,0.299592185,0.1165585,0.3874983,0.641164644,0.11759783,89.88561,89.88561,89.88561,0.1171437,Bus
1.28617,8.9327316,11.36839682,0.85263591,0.4972157,0.49719357,1.88348448,0.421955739,89.7373921,89.7373921,89.7373921,26.5721357,Train
9.831355746,9.816834291,9.865245275,0.12113318,0.3665192,0.3665192,0.3665192,0.1367,,,,,Still
9.586241843,9.53462172,9.626318396,0.32485554,0.855579,0.167686,0.15222781,0.396125,86.4445333,86.4445333,86.4445333,0.186592981,Bus
1.59858,4.344246137,15.43445817,3.31853437,2.14231825,0.38337852,3.52291417,0.82677667,,,,,Walking
9.852273,9.817184634,9.884736,0.1445613,0.219192,0.1727788,0.2731872,0.56318,44.8239965,44.8239965,44.8239965,13.62166759,Still
9.84947467,9.6374728,1.4446832,0.78137621,0.23486688,0.1676913,0.36692614,0.1143834,34.1514352,34.1514352,34.1514352,6.482356426,Still
9.82366737,8.495164196,11.42353529,0.498255357,0.36944338,0.7722712,0.66166648,0.41326526,78.991733,78.991733,78.991733,4.49561734,Bus
9.267879223,9.17649391,9.34596878,0.53841236,0.12675477,0.915916,0.16968915,0.331549,66.7892883,66.7892883,66.7892883,0.149747512,Bus
9.934339665,7.59323465,12.1716248,0.693575889,,,,,74.744232,74.744232,74.744232,5.538315741,Bus
1.14924627,9.96686327,1.28987328,0.11655113,0.2882314,0.4389971,0.315243,0.8376255,75.88557731,75.88557731,75.88557731,1.597227664,Train
1.5943557,6.51413449,22.897759,4.12264775,1.299558978,0.22496375,3.629554717,0.883774566,89.74361625,89.74361625,89.74361625,,Walking
9.85343529,9.668866717,1.798356,0.84745935,0.23468677,0.23468677,0.23468677,0.1674455,75.7376961,75.7376961,75.7376961,4.773395921,Still
9.7196432,9.2527541,1.5885612,0.337614985,,,,,,,,,Train
9.769969289,4.13311797,12.883911,2.9753135,0.7137974,0.16592752,1.3753487,0.362394592,77.53589952,77.53589952,77.53589952,2.9993962,Walking
9.87939513,8.97211781,11.67237515,0.595822186,0.13424474,0.38789145,0.473157997,0.11898,89.77693451,89.77693451,89.77693451,,Car
9.82789666,8.18339755,1.9981868,0.428233,0.485814,0.384866,0.235637851,0.42349956,,,,,Bus
9.7951654,8.8594732,12.3781352,0.985148335,0.22915268,0.7786432,1.138399,0.198779352,89.768565,89.768565,89.768565,,Car
9.8193831,8.9299724,11.897276,0.52547712,0.64253994,0.4881655,0.15532261,0.4764797,79.25234696,77.9887499,8.51594483,1.786997245,Car
9.59379119,6.427967714,11.1687432,1.35544847,0.21693113,0.57277161,0.479839864,0.12554135,87.79465912,87.79465912,87.79465912,0.13822754,Car
9.914249,9.9174466,1.5525511,0.277334,0.262231974,0.1681793,0.35644618,0.133238779,4.8278537,4.8278537,4.8278537,2.251676191,Car
9.5348218,9.29342514,9.729256926,0.1862657,0.171497514,0.13278356,0.63741965,0.14535587,89.78993,89.74191868,89.81826317,0.5398371,Bus
9.883677785,9.341937,1.1746368,0.221958,0.32894713,0.1885248,0.92213277,0.262213,88.9821194,88.25861417,89.7562464,1.2319914,Bus
9.73887853,9.14446786,1.3463551,0.36223568,0.159696,0.4881655,0.29979199,0.771228,82.53366527,82.53366527,82.53366527,1.48489227,Train
1.28698347,5.116273965,19.924683,3.121257146,,,,,74.6434836,74.6434836,74.6434836,6.594259955,Walking
1.194729,4.289911,18.7823,4.79816566,1.3534812,0.8217531,4.166586,0.87423591,89.69794946,89.69794946,89.69794946,,Walking
1.636565,7.26696258,15.968713,2.21945217,,,,,,,,,Walking
9.74439824,9.26392154,1.228382,0.21237138,0.1312673,0.156512,0.26288517,0.84646,,,,,Train
9.769917616,9.53797628,1.7562872,0.1122691,,,,,66.74918523,66.74918523,66.74918523,,Car
9.55724816,7.386441585,11.15989694,1.39882393,0.19321484,0.35363915,0.47153199,0.111477299,89.752242,89.74955513,89.7549249,0.37973,Bus
11.37672188,5.418836,19.9277895,3.8883771,1.281723426,0.234433524,3.841628849,0.933986219,89.74389915,89.74389915,89.74389915,0.27735,Walking
1.1661315,9.7643386,1.6566222,0.18569543,0.51232213,0.32952556,0.6698357,0.11883691,69.515183,69.515183,69.515183,1.7343735,Car
9.831355746,9.816834291,9.865245275,0.12113318,0.3665192,0.3665192,0.3665192,0.1367,,,,,Still
9.842355885,9.84843395,9.89775197,0.178981,,,,,58.379967,58.379967,58.379967,4.829448176,Still
